_id,PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
2894,167078916,17221444,6,2017-11-15T17:25:00,"500 Block Oakwood St Pittsburgh, PA 15221",N,East Hills,5,THEFT,3921 Theft by Unlawful Taking or Disposition.,1306,9,2,-79.8837419172263,40.4490728414973
2895,167079099,17221454,0,2017-11-15T18:00:00,"100 Block Shaler St Pittsburgh, PA 15211",N,Duquesne Heights,3,99,9999 9999 - (Misc. Incident): ,1911,2,5,-80.0231595996771,40.4403470714253
2896,167137082,17221924,99,2017-11-16T11:20:00,"1800 Block Sundeman St Pittsburgh, PA 15212",Y,Troy Hill,1,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,2406,1,1,-79.9811715853667,40.4673231141817
2897,167142416,17221975,99,2017-11-16T12:00:00,"1800 Block Sundeman St Pittsburgh, PA 15212",N,Troy Hill,1,DRUG INVESTIGATION,9124 Drug Investigation,2406,1,1,-79.9811715853667,40.4673231141817
2898,167716726,17229679,0,2017-11-28T17:38:00,"6300 Block Centre Ave Pittsburgh, PA 15206",N,East Liberty,5,99,9999 9999 - (Misc. Incident): ,1115,9,2,-79.9216329984757,40.4622523146359
2899,168152358,17234395,11,2017-12-05T16:00:00,"5100 Block Margaret Morrison St Pittsburgh, PA 15213",N,Squirrel Hill North,4,THEFT BY DECEPTION,3922 Theft by Deception.,1401,5,3,-79.9414860580109,40.4416684930597
2900,168171819,17234621,3,2017-12-05T21:30:00,"100 Block E Elizabeth St Pittsburgh, PA 15207",N,Hazelwood,4,ROBBERY,3701 Robbery.,1515,5,3,-79.943204423442,40.407047691602
2902,168225982,17235076,99,2017-12-06T15:27:00,"5900 Block Centre Ave Pittsburgh, PA 15206",N,East Liberty,5,AIDED CASE,9497 Aided Case,1115,8,2,-79.9274088518959,40.4591906034404
2903,166894913,17093270,17,2017-11-13T13:30:00,Zone 5,Y,,5,AGGRAVATED INDECENT ASSAULT,3126 Indecent Assault. / 3125 Aggravated Indecent Assault. / 6301 Corruption of Minors. / 6318 Unlawful Contact/Communication w/ Minor,,,,,
2904,-2821002057,17225421,27,2017-11-21T15:20:00,"45th St & Plummer St Pittsburgh, PA 15201",N,Central Lawrenceville,2,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,901,7,2,-79.9608985822981,40.4732911938646
2905,-3058012827,17225448,6,2017-11-20T17:08:00,"900 Block Liberty Ave Pittsburgh, PA 15222",N,Central Business District,2,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,201,6,6,-79.9979365205526,40.4428881131908
2906,167395134,17225432,10,2017-11-21T14:05:00,"600 Block 1st Ave Pittsburgh, PA 15219",Y,Central Business District,2,TERRORISTIC THREATS,4952 Intimidation of Witnesses or Victims / 2706 Terroristic Threats. / 903 Criminal Conspiracy.,201,6,6,-79.9963009852286,40.4346965877756
2907,167716372,17229696,18,2017-11-28T18:12:00,"Suismon St & Moravian St Pittsburgh, PA 15212",Y,East Allegheny,1,STOLEN PROPERTY,13(a)(31) Marijuana: Possession Small Amount / 4303 General Lighting Requirements. / 1501 Drivers Required to be Licensed.,2304,1,1,-80.0016587022266,40.4549783014506
2908,-2919003334,17229825,99,2017-11-28T20:10:00,"4500 Block Modoc Way Pittsburgh, PA 15201",N,Central Business District,2,AIDED CASE,9497 Aided Case,201,7,2,-79.9608843498984,40.4737935629571
2909,167849670,17229744,26,2017-11-15T12:00:00,"1400 Block Hass St Pittsburgh, PA 15204",Y,Chartiers City,6,MEGANS LAW VIOLATION,4915 Failure to Comply with Megans Law,2021,2,5,-80.0700770913051,40.4569654704586
2910,167929228,17228895,10,2017-11-27T13:45:00,"900 Block Penn  Ave Pittsburgh, PA 15222",Y,Allentown,3,RECKLESSLY ENDANGER ANOTH PER,2705 Recklessly Endangering Another Person. / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(16) Possession of Controlled Substance / 4906 False Reports to Law Enforcement Authorities. / 3733 Fleeing or Attempting to Elude Police Officer / 1543 Driving While Operating Privilege is Suspended or Revoked. / 7512 Criminal Use of Communication / 13(a)(30)* Delivery of Controlled Substance,1803,6,6,-79.9980435616025,40.4436106989761
2911,167932041,17229135,4,2017-11-27T21:34:00,"1400 Block 5th Ave Pittsburgh, PA 15219",Y,Bluff,2,AGG-ASSAULT,2702 Aggravated Assault. / 901 Criminal Attempt,103,6,3,-79.9863100412295,40.4383699418477
2924,167604922,17228678,0,2017-11-25T07:00:00,"Liberty Ave & 6th St Pittsburgh, PA 15222",N,Central Business District,2,99,8104 CLASS 1 - Suspicious Package or Device,201,6,6,-80.0017943960784,40.4419237797842
2912,167932900,17220202,3,2017-11-13T22:44:00,"6500 Block Stanton Ave Pittsburgh, PA 15206",Y,Highland Park,5,ROBBERY,3701 Robbery. / 2702 Aggravated Assault. / 8106 Shots Fired,1106,9,2,-79.911842544106,40.4696843160804
2913,168028357,17233497,27,2017-12-04T07:35:00,"500 Block Beaufort Ave Pittsburgh, PA 15226",N,Brookline,6,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1917,4,4,-80.017474535381,40.3997466193117
2914,168346619,17235845,3,2017-12-02T01:35:00,"Sarah St & S 13th St Pittsburgh, PA 15203",N,South Side Flats,3,ROBBERY,3701 Robbery.,1702,3,4,-79.9852901203546,40.4276587837244
2915,167204015,17222659,5,2017-11-15T22:30:00,"4900 Block Gertrude St Pittsburgh, PA 15207",N,Hazelwood,4,BURGLARY,3502 Burglary.,1515,5,3,-79.942671270222,40.4102847614032
2916,167208211,17222883,99,2017-11-17T15:00:00,"Grant St & Liberty Ave Pittsburgh, PA 15219",N,Central Business District,2,LOST PROPERTY,9504 Lost Property,201,6,6,-79.9938453408905,40.4438270701234
2917,167209795,17222934,27,2017-11-17T17:15:00,"100 Block Lytton Ave Pittsburgh, PA 15213",N,North Oakland,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,403,8,3,-79.9546297985351,40.4460926494872
2918,167209872,17222935,10,2017-11-17T17:30:00,"300 Block 6th Ave Pittsburgh, PA 15222",N,Central Business District,2,HARRASSMENT,2709 Harassment (Non-Specific),201,6,6,-79.9994517535611,40.4416507426504
2919,167210870,17219488,10,2017-11-12T20:38:00,"300 Block Bingham St Pittsburgh, PA 15211",Y,West Oakland,3,SIMPLE ASSAULT,2701 Simple Assault. / 5505 Public Drunkenness / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,402,3,4,-79.9960005778591,40.4298179648946
2920,167211250,17222905,10,2017-11-17T17:10:00,"90 Block Lafferty Ave Pittsburgh, PA 15210",Y,Beltzhoover,3,SIMPLE ASSAULT,"2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury",1809,3,4,-80.0064652243039,40.417850418049
2921,167213626,17222938,0,2017-11-17T17:50:00,"100 Block Courtland St Pittsburgh, PA 15207",Y,Hazelwood,4,99,2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck / 2701(b)(2) Simple Assault -  Child Under 12 / Adult 21 Or Older,1515,5,3,-79.9464866575971,40.4050994610037
2922,167225624,17223295,99,2017-11-18T06:05:00,"Roberto Clemente Brg Pittsburgh, PA 15212",N,North Shore,1,MENTAL 201/302,9498 302 (Mental),2205,,,0.0,0.0
2923,167226744,17223324,29,2017-11-18T08:54:00,"200 Block Ridge Ave Pittsburgh, PA 15212",N,Allegheny Center,1,RUNAWAYS - JUVENILE,029 Missing Juvenile,2204,1,1,-80.0087388960023,40.4520422126639
2925,167717974,17229468,26,2017-11-28T12:28:00,"Ross St & Forbes Ave Pittsburgh, PA 15219",Y,Central Business District,2,HARRASSMENT/THREAT/ATTEMPT/PHY,2709(a)(4) Harassment Communicates Prohibited Acts,201,6,6,-79.9960558177448,40.4382275983931
2926,167874528,17229810,17,2017-11-28T15:00:00,Zone 1,N,,1,STATUATORY SEXUAL ASSAULT,3122.1 Statuatory Sexual Assault,,,,,
2927,167902164,17229822,10,2017-11-17T14:00:00,"1300 Block Milan Ave Pittsburgh, PA 15226",N,Brookline,6,SIMPLE ASSAULT,2701 Simple Assault.,3206,4,4,-80.0100274038387,40.3937648462769
2928,167903047,17231196,0,2017-11-30T15:00:00,"2900 Block Sheraden Blvd Pittsburgh, PA 15204",N,Sheraden,6,99,9999 9999 - (Misc. Incident): ,2018,2,5,-80.0540578402899,40.4533676029965
2929,-2907058987,17233077,27,2017-12-03T14:00:00,"Murray Ave & Lilac St Pittsburgh, PA 15217",N,Greenfield,4,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1517,5,3,-79.9286516473406,40.4232064396979
2930,168008559,17233134,17,2017-12-03T16:29:00,Zone OSC,N,,OSC,SEXUAL ASSAULT,3124.1 Sexual Assault,,,,,
2931,168016091,17233303,29,2017-12-03T21:30:00,"100 Block Pensdale St Pittsburgh, PA 15205",N,Oakwood,6,RUNAWAYS - JUVENILE,029 Missing Juvenile,2812,2,5,-80.0655744862406,40.429669636519
2932,168057777,17233638,3,2017-12-04T10:00:00,"10 Block Amanda Ave Pittsburgh, PA 15210",N,Allentown,3,ROBBERY,3701 Robbery.,1803,3,4,-79.9882824010072,40.4179746048658
2933,167221672,17222942,6,2017-11-14T23:50:00,"4600 Block Camelia St Pittsburgh, PA 15201",N,Stanton Heights,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1018,7,2,-79.9376830311234,40.4820574814731
2934,167222021,17223094,6,2017-11-17T21:51:00,"1000 Block Lawndale St Pittsburgh, PA 15221",N,Homewood North,5,THEFT,3921 Theft by Unlawful Taking or Disposition. / 4101 Forgery.,1301,9,2,-79.8816235504335,40.4558512035291
2935,167225688,17223294,0,2017-11-18T06:08:00,"Mc Clure Ave & Davis Ave Pittsburgh, PA 15212",Y,Brighton Heights,1,DUI - GENERAL IMPAIRMENT,3802(a)(1) DUI - General Impairment / 1543 Driving While Operating Privilege is Suspended or Revoked. / 1785 Proof of Financial Responsibility Following Accident.,2701,1,1,-80.0360162834636,40.481278943266
2936,167716910,17229626,0,2017-11-28T17:22:00,"900 Block Mina St Pittsburgh, PA 15212",N,Spring Hill-City View,1,99,9999 9999 - (Misc. Incident): ,2620,1,1,-79.9991842171155,40.4689494486217
2937,167829379,17230735,99,2017-11-29T12:00:00,"100 Block S 22nd St Pittsburgh, PA 15203",N,South Side Flats,3,GAMBLING INVESTIGATION,9130 Graffiti Investigation,1609,3,4,-79.9748527013739,40.4277828136667
2938,168073721,17233719,27,2017-12-04T15:11:00,"4400 Block Howley St Pittsburgh, PA 15224",Y,Bloomfield,5,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,903,7,2,-79.9520466819052,40.4645355164915
2939,168082958,17233881,99,2017-12-04T19:03:00,"300 Block Republic St Pittsburgh, PA 15211",N,Duquesne Heights,3,ACCIDENTAL FIRE,9018 Accidental Fire,1911,2,5,-80.0266395457849,40.4387744654963
2940,168085605,17234062,10,2017-12-05T02:11:00,"4500 Block Butler St Pittsburgh, PA 15201",Y,Central Lawrenceville,2,HARRASSMENT,2709(a)(3) Harassment No Legitimate Purpose / 2709(a)(6) Harassment Communicates Repeatedly at Extreme Hours / 2709(a)(5) Harassment Communicates Repeatedly in Anonymous Manner,901,7,2,-79.9590029053025,40.4720974327029
2941,168087526,17234045,11,2017-12-05T01:24:00,"2100 Block White Hill Dr Pittsburgh, PA 15219",N,Bedford Dwellings,2,THEFT OF SERVICES,"3926(a)(1) Theft of Services; Cable, Gas, Taxi, Bill, Tab, etc.",509,6,3,-79.9804705216545,40.4482793328177
2942,167092192,17221530,18,2017-11-15T19:46:00,"300 Block Brownsville Rd Pittsburgh, PA 15210",Y,Knoxville,3,STOLEN PROPERTY - OTHER,13(a)(32) Paraphernalia - Use or Possession / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(16) Possession of Controlled Substance / 1543 Driving While Operating Privilege is Suspended or Revoked.,3001,3,4,-79.9883594606272,40.4142894969643
2943,168241589,17235308,18,2017-12-06T20:30:00,"Chartiers Ave & Ditzler St Pittsburgh, PA 15204",Y,Sheraden,6,STOLEN PROPERTY - OTHER,13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 3115 Lane-Direction-Control Signals,2018,2,5,-80.0563072059905,40.4539495077254
2944,168245765,17235341,18,2017-12-06T21:18:00,"Becks Run Rd & Wagner St Pittsburgh, PA 15210",Y,St. Clair,3,STOLEN PROPERTY,13(a)(32) Paraphernalia - Use or Possession,1606,3,4,-79.9758921727198,40.4043753061311
2945,168268579,17235558,99,2017-12-02T13:30:00,"900 Block Freeport Rd Pittsburgh, PA 15238",N,Lincoln-Lemington-Belmar,5,LOST PROPERTY,9504 Lost Property,1201,9,2,-79.8943172243871,40.4880818149065
2946,168271760,17235573,6,2017-12-07T03:45:00,"2800 Block Sidney St Pittsburgh, PA 15203",N,South Side Flats,3,THEFT,3921 Theft by Unlawful Taking or Disposition. / 3304 Criminal Mischief.,1609,3,4,-79.9648065887166,40.4270015169766
2947,168282738,17235592,6,2017-12-07T08:00:00,"90 Block Barry St Pittsburgh, PA 15203",N,South Side Slopes,3,THEFT FROM AUTO,3934 Theft from Vehicle,1608,3,4,-79.9705275501565,40.4225928055137
2948,168293328,17235621,11,2017-12-02T17:00:00,"400 Block Curtin Ave Pittsburgh, PA 15210",N,Beltzhoover,3,CREDIT CARDS,4120 Identity Theft / 4106 Access Device Fraud,1809,3,4,-79.9990075553867,40.4189486784864
2949,168300237,17235644,6,2017-12-06T16:15:00,"3400 Block Blvd Of The Allies Pittsburgh, PA 15213",N,Central Oakland,4,THEFT,3921 Theft by Unlawful Taking or Disposition. / 4106 Access Device Fraud,405,3,3,-79.9581539356679,40.4358486768792
2950,168309344,17235679,4,2017-12-06T14:00:00,"900 Block Agnew Rd Pittsburgh, PA 15227",Y,Hays,4,AGG-ASSAULT,2702 Aggravated Assault.,3101,5,3,-79.9661893296349,40.4002390628243
2951,168309805,17235717,6,2017-12-06T17:00:00,"400 Block Norton St Pittsburgh, PA 15211",N,Mount Washington,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1914,2,5,-80.010454954852,40.4255865118527
2952,168315572,17235735,6,2017-12-07T12:55:00,"Bartlett Rd & Panther Hollow Rd Pittsburgh, PA 15217",N,Squirrel Hill South,4,THEFT FROM AUTO,3934 Theft from Vehicle / 3304 Criminal Mischief.,1413,5,3,-79.9365171662638,40.4328481509798
2953,168327940,17235784,0,2017-12-06T16:10:00,"1200 Block Courtright St Pittsburgh, PA 15212",N,Marshall-Shadeland,1,99,9999 9999 - (Misc. Incident): Non-Reportable Accident,2715,1,1,-80.0327680316941,40.4748966930588
2954,168345787,17235890,27,2017-12-07T17:17:00,"Herron Ave & Centre Ave Pittsburgh, PA 15219",N,Middle Hill,2,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,501,6,3,-79.9648709639593,40.4487777833428
2955,167401761,17225513,0,2017-11-21T17:28:00,"5000 Block Ampere St Pittsburgh, PA 15207",N,Hazelwood,4,99,9999 9999 - (Misc. Incident): ,1515,5,3,-79.9383584219643,40.4088591477629
2956,-3038000032,17225566,10,2017-11-21T12:30:00,"100 Block Forbes Ave Pittsburgh, PA 15222",Y,Central Business District,2,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",201,6,6,-80.0039460682503,40.4406971199481
2957,167408358,17225585,6,2017-11-21T19:53:00,"70 Block Reed St Pittsburgh, PA 15219",Y,Crawford-Roberts,2,THEFT FROM AUTO,3934 Theft from Vehicle / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,305,6,3,-79.9820568281077,40.4407411822911
2958,167413137,17225637,27,2017-11-21T15:35:00,"Saw Mill Run Blvd Ramp & Woodville Ave Pittsburgh, PA 15220",N,West End,6,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,2019,,,0.0,0.0
2959,167413349,17225635,99,2017-11-21T21:06:00,"1200 Block Jancey St Pittsburgh, PA 15206",N,Morningside,5,MENTAL 201/302,9498 302 (Mental),1014,7,2,-79.9295034126934,40.4794273881874
2960,167415081,17225684,29,2017-11-21T22:30:00,"2400 Block Chauncey Dr Pittsburgh, PA 15219",N,Bedford Dwellings,2,RUNAWAYS - JUVENILE,029 Missing Juvenile,509,6,3,-79.9745972537861,40.4499203309791
2961,167420294,17225783,23,2017-11-22T03:41:00,"1300 Block E Carson St Pittsburgh, PA 15203",Y,South Side Flats,3,PUBLIC DRUNKENESS,5505 Public Drunkenness,1702,3,4,-79.9851751116479,40.428606966018
2962,167425483,17225837,27,2017-11-22T07:47:00,"10 Block Riverview Ave Pittsburgh, PA 15214",N,Perry North,1,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2602,1,1,-80.0149254054233,40.4841443622522
2963,168349027,17235977,11,2017-12-07T19:31:00,"400 Block S 27th St Pittsburgh, PA 15203",N,South Side Flats,3,THEFT OF SERVICES,"3926(a)(1) Theft of Services; Cable, Gas, Taxi, Bill, Tab, etc.",1609,3,4,-79.9654464295718,40.4285910867133
2964,168356358,17236148,11,2017-12-08T01:35:00,"300 Block Cedar Ave Pittsburgh, PA 15212",N,East Allegheny,1,CREDIT CARDS,4106 Access Device Fraud,2304,1,1,-80.0008438918365,40.4508927214405
2965,-2990002869,17236243,14,2017-12-08T05:34:00,"200 Block S Euclid Ave Pittsburgh, PA 15206",N,Squirrel Hill North,5,CRIM MISCHIEF,3304 Criminal Mischief.,1401,9,2,-79.9290279788767,40.460690348237
2966,168365011,17234831,27,2017-12-06T08:23:00,"600 Block First Ave Pittsburgh, PA 15219",Y,Troy Hill,2,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property / 3112 Traffic-Control Signals.,201,6,6,-79.9963009852286,40.4346965877756
2967,168372703,17236362,4,2017-12-05T23:59:00,"26 St & Carson  St Pittsburgh, PA ",N,Larimer,3,AGG-ASSAULT,2702 Aggravated Assault.,1208,3,4,-79.9684006422963,40.4274433781218
2968,168377640,17236113,0,2017-12-08T00:30:00,"20 Block S 14th St Pittsburgh, PA 15203",Y,South Side Flats,3,99,601.16 Public Urination And Defecation,1702,3,4,-79.9843506277955,40.4293170713458
2969,168383599,17236432,99,2017-12-08T12:15:00,"2900 Block Cosentino Dr Pittsburgh, PA 15217",N,Squirrel Hill South,4,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),1414,5,3,-79.9188242383008,40.4238495223897
2970,168384179,17236535,99,2017-12-08T15:17:00,"5th Ave & Shady Ave Pittsburgh, PA 15206",N,Shadyside,4,FOUND PROPERTY,9489 Found Property,708,8,3,-79.9207125584873,40.4528941086813
2971,167233127,17223343,6,2017-11-18T09:30:00,"3800 Block Bigelow Blvd Pittsburgh, PA 15213",N,North Oakland,4,THEFT FROM AUTO,3934 Theft from Vehicle / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,507,6,3,-79.9551109763865,40.4568762378331
2972,167235283,17223440,6,2017-11-18T13:00:00,"3200 Block Ashlyn St Pittsburgh, PA 15204",N,Sheraden,6,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2018,2,5,-80.0569849136377,40.4576446694401
2973,167238635,17223560,0,2017-11-18T17:24:00,"1700 Block Saw Mill Run Blvd Pittsburgh, PA 15210",N,Carrick,3,99,9999 9999 - (Misc. Incident): Non reportable vehicle accident,2901,4,4,-79.998465431863,40.3960468755476
2974,167238761,17223598,99,2017-11-18T17:23:00,"6400 Block Navarro St Pittsburgh, PA 15206",N,Lincoln-Lemington-Belmar,5,MENTAL 201/302,9498 302 (Mental),1203,9,2,-79.9036879265028,40.4696416965545
2975,167240029,17223615,99,2017-11-18T18:30:00,"5600 Block Broad St Pittsburgh, PA ",N,East Liberty,5,AIDED CASE,9497 Aided Case,1115,9,2,-79.9301607140119,40.4644754684158
2976,-2770006759,17223705,6,2017-11-18T21:30:00,"200 Block 42nd St Pittsburgh, PA 15201",N,Central Lawrenceville,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,902,7,2,-79.9605826825164,40.4701911868674
2977,167245414,17223819,10,2017-11-19T00:42:00,"1500 Block E Carson St Pittsburgh, PA 15203",N,South Side Flats,3,SIMPLE ASSAULT,2701 Simple Assault.,1702,3,4,-79.9833067062384,40.4286848326994
2978,-2816004501,17223748,22,2017-11-18T23:21:00,"3200 Block Juliet St Pittsburgh, PA 15213",Y,South Oakland,4,PUR/CON/POS/TRAN-INTOX BEVERAG,"6308(a) Underage Purchase, Consume, Possessed or Transport Liquor / 5505 Public Drunkenness",409,3,3,-79.9566390095638,40.4316468699634
2979,167622577,17228274,14,2017-11-26T13:00:00,"20 Block Market St Pittsburgh, PA 15222",N,Central Business District,2,CRIM MISCHIEF (GRAFFITI),"3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",201,6,6,-80.0021182644395,40.4409672536469
2980,167682819,17229335,99,2017-11-28T10:00:00,"1200 Block Jancey St Pittsburgh, PA 15206",Y,Morningside,5,MENTAL 201/302,9498 302 (Mental),1014,7,2,-79.9295034126934,40.4794273881874
2981,167709960,17229437,11,2017-11-24T13:00:00,"700 Block Liberty Ave Pittsburgh, PA 15222",Y,Central Business District,2,CREDIT CARDS,4106 Access Device Fraud,201,6,6,-79.999846344465,40.4423904184335
2982,167825679,17229812,20,2017-11-16T11:26:00,"1600 Block Sophia St Pittsburgh, PA 15212",N,Spring Hill-City View,1,ENDANGER WELFARE OF CHILDREN,4304(a)(1) Endangering Welfare of Children.,2620,1,1,-79.9939780572972,40.4630590836027
2983,168058666,17233693,99,2017-11-14T17:05:00,"100 Block Roswin Dr Pittsburgh, PA 15226",Y,Brookline,6,MISCELLANEOUS INVESTIGATION,9129 Miscellaneous Investigation,3206,4,4,-80.0121095736511,40.3938232831144
2984,168066728,17233725,6,2017-12-04T15:45:00,"2900 Block West Liberty Ave Pittsburgh, PA 15216",Y,Outside City,OSC,THEFT,3934 Theft from Vehicle / 3921 Theft by Unlawful Taking or Disposition.,5599,7,6,-79.9729465527989,40.4574701782255
2985,168118674,17234258,14,2017-11-20T12:00:00,"300 Block Roup Ave Pittsburgh, PA 15232",N,Friendship,5,CRIM MISCHIEF,3304 Criminal Mischief.,807,7,2,-79.9351456942442,40.4615497395952
2986,167234139,17223362,14,2017-11-18T10:20:00,"5100 Block Schenley Ave Pittsburgh, PA 15224",Y,Stanton Heights,5,CRIM MISCHIEF,3304 Criminal Mischief.,1005,9,2,-79.9401583452267,40.4716210270894
2987,-3040011978,17223385,14,2017-11-18T10:30:00,"90 Block Climax St Pittsburgh, PA 15210",N,Beltzhoover,3,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1809,3,4,-80.006177475571,40.4190884036024
2988,167235142,17223452,0,2017-11-18T09:15:00,"6800 Block Forward Ave Pittsburgh, PA 15217",N,Squirrel Hill North,4,99,9999 9999 - (Misc. Incident): ,1403,5,3,-79.906435649664,40.427361411735
2989,-3134001516,17223444,0,2017-11-18T13:00:00,"300 Block N Braddock Ave Pittsburgh, PA 15208",N,Point Breeze North,4,99,9999 9999 - (Misc. Incident): ,1405,9,2,-79.8927981107979,40.4496466570257
2990,167240491,17223541,4,2017-11-18T13:10:00,"2000 Block Spring St Pittsburgh, PA 15210",Y,Arlington,3,AGG-ASSAULT,"2702 Aggravated Assault. / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 2706 Terroristic Threats. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck",1603,3,4,-79.9785613824432,40.4175949702809
2991,167240884,17223619,99,2017-11-18T19:29:00,"300 Block Lawn St Pittsburgh, PA 15213",N,South Oakland,4,AIDED CASE,9497 Aided Case,409,6,3,-79.9636068776559,40.4344821282899
2992,167242603,17223718,14,2017-11-18T22:30:00,"1000 Block Woods Run Ave Pittsburgh, PA 15212",N,Marshall-Shadeland,1,CRIM MISCHIEF,3304 Criminal Mischief.,2715,1,1,-80.0275599752734,40.478938037946
2993,167257415,17224054,5,2017-11-19T09:00:00,"900 Block P J Mc Ardle Rdwy Pittsburgh, PA 15203",N,South Side Flats,3,BURGLARY,3502 Burglary.,1702,3,4,-79.9895836113086,40.4270802784427
2994,-2919003186,17224081,99,2017-11-19T11:46:00,"200 Block 38th St Pittsburgh, PA 15201",N,Lower Lawrenceville,2,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),603,7,2,-79.9643062362846,40.4667998807354
2995,167260918,17224115,4,2017-11-19T12:53:00,"2200 Block Wilner Dr Pittsburgh, PA 15221",Y,East Hills,5,AGG-ASSAULT,2702 Aggravated Assault. / 3925 Receiving Stolen Property. / 6106 Firearms not to be Carried without a License.,1306,9,2,-79.8668296578813,40.4533875768642
2996,167610135,17228681,5,2017-11-27T07:30:00,"1500 Block Crucible St Pittsburgh, PA 15220",N,Crafton Heights,6,BURGLARY,3502 Burglary.,2814,2,5,-80.0511132552831,40.4471683853834
2997,168114232,17234204,99,2017-12-03T12:00:00,"200 Block S Highland Ave Pittsburgh, PA 15206",N,Shadyside,4,FOUND PROPERTY,9489 Found Property,708,8,2,-79.9254347429712,40.4585328370734
2998,-3065001167,17234360,99,2017-12-05T14:15:00,"900 Block WATSON St Pittsburgh, PA 15219",N,Bluff,2,AIDED CASE,9497 Aided Case,103,6,6,-79.9915582131683,40.438247661231
2999,168142191,17234322,6,2017-12-05T12:00:00,"100 Block Southern Ave Pittsburgh, PA 15211",N,Mount Washington,3,THEFT,3921 Theft by Unlawful Taking or Disposition. / 3304 Criminal Mischief.,1914,2,5,-80.009163098121,40.4270409482231
3000,168142276,17234369,5,2017-12-05T06:30:00,"400 Block East Ohio St Pittsburgh, PA 15212",N,East Allegheny,1,BURGLARY,3502 Burglary.,2304,1,1,-80.0015332433781,40.453470511792
3001,168151666,17234379,10,2017-12-05T15:07:00,"1100 Block Grandview Ave Pittsburgh, PA 15219",Y,Mount Washington,3,SIMPLE ASSAULT,2701 Simple Assault.,1903,2,5,-80.0175910441752,40.4375068420953
3002,168156556,17232444,6,2017-12-02T15:28:00,"400 Block S 27th St Pittsburgh, PA 15203",Y,South Side Flats,3,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1609,3,4,-79.9654464295718,40.4285910867133
3003,-2782010149,17234482,0,2017-12-05T17:20:00,"1900 Block Rhine St Pittsburgh, PA 15212",N,Spring Hill-City View,1,99,9999 9999 - (Misc. Incident): ,2620,1,1,-79.992038528219,40.4653516701747
3004,168161046,17234517,6,2017-12-04T20:35:00,"1200 Block Brownsville Rd Pittsburgh, PA 15210",N,Carrick,3,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,2901,4,4,-79.9901691552501,40.4037949999198
3005,168161363,17234540,26,2017-12-05T19:00:00,"2400 Block Hazelton St Pittsburgh, PA 15214",N,Perry South,1,HARRASSMENT/THREAT/ATTEMPT/PHY,2709(a)(4) Harassment Communicates Prohibited Acts,2614,6,1,-80.0064246621655,40.4690371843342
3006,167116318,17221724,18,2017-11-16T06:00:00,"200 Block Stratford Ave Pittsburgh, PA 15206",Y,Friendship,5,STOLEN PROPERTY - OTHER,13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(16) Possession of Controlled Substance,807,7,2,-79.9328984423368,40.4621182172652
